distance,from,to,n
1,C,C,274
1,C,CG,14
1,C,CGO,3
1,C,CO,1
1,C,G,399
1,C,GO,5
1,C,H,255
1,C,HC,82
1,C,HCG,350
1,C,HCGO,1612
1,C,HCO,6
1,C,HG,16
1,C,HGO,6
1,C,HO,1
1,C,O,737
1,CG,C,16
1,CG,CG,11
1,CG,CGO,1
1,CG,G,16
1,CG,H,27
1,CG,HC,1
1,CG,HCG,15
1,CG,HCGO,71
1,CG,HO,1
1,CG,O,38
1,CGO,C,1
1,CGO,CG,1
1,CGO,CGO,1
1,CGO,G,1
1,CGO,H,4
1,CGO,HC,1
1,CGO,HCG,4
1,CGO,HCGO,18
1,CGO,O,9
1,CO,C,2
1,CO,CG,1
1,CO,CO,1
1,CO,G,4
1,CO,H,1
1,CO,HCG,4
1,CO,HCGO,12
1,CO,HG,1
1,CO,O,3
1,G,C,418
1,G,CG,17
1,G,CGO,3
1,G,CO,2
1,G,G,565
1,G,GO,6
1,G,H,352
1,G,HC,188
1,G,HCG,431
1,G,HCGO,2221
1,G,HCO,7
1,G,HG,14
1,G,HGO,2
1,G,HO,1
1,G,O,914
1,GO,C,2
1,GO,G,10
1,GO,H,4
1,GO,HC,2
1,GO,HCG,5
1,GO,HCGO,26
1,GO,O,8
1,H,C,299
1,H,CG,22
1,H,CO,2
1,H,G,389
1,H,GO,3
1,H,H,311
1,H,HC,101
1,H,HCG,345
1,H,HCGO,1633
1,H,HCO,5
1,H,HG,20
1,H,HGO,4
1,H,HO,4
1,H,O,771
1,HC,C,103
1,HC,CG,1
1,HC,CGO,1
1,HC,G,155
1,HC,GO,2
1,HC,H,104
1,HC,HC,86
1,HC,HCG,115
1,HC,HCGO,706
1,HC,HCO,8
1,HC,HG,1
1,HC,HGO,1
1,HC,HO,1
1,HC,O,299
1,HCG,C,334
1,HCG,CG,16
1,HCG,CGO,6
1,HCG,CO,1
1,HCG,G,452
1,HCG,GO,3
1,HCG,H,350
1,HCG,HC,143
1,HCG,HCG,425
1,HCG,HCGO,1939
1,HCG,HCO,3
1,HCG,HG,15
1,HCG,HGO,1
1,HCG,HO,3
1,HCG,O,848
1,HCGO,C,1652
1,HCGO,CG,79
1,HCGO,CGO,18
1,HCGO,CO,10
1,HCGO,G,2248
1,HCGO,GO,25
1,HCGO,H,1615
1,HCGO,HC,667
1,HCGO,HCG,1968
1,HCGO,HCGO,10109
1,HCGO,HCO,31
1,HCGO,HG,73
1,HCGO,HGO,19
1,HCGO,HO,5
1,HCGO,O,4326
1,HCO,C,7
1,HCO,G,11
1,HCO,H,5
1,HCO,HC,3
1,HCO,HCG,3
1,HCO,HCGO,33
1,HCO,HCO,1
1,HCO,O,16
1,HG,C,18
1,HG,G,9
1,HG,H,15
1,HG,HC,2
1,HG,HCG,12
1,HG,HCGO,67
1,HG,HCO,1
1,HG,HG,12
1,HG,HGO,1
1,HG,O,26
1,HGO,C,4
1,HGO,G,3
1,HGO,H,5
1,HGO,HC,2
1,HGO,HCG,4
1,HGO,HCGO,19
1,HGO,HG,1
1,HGO,O,7
1,HO,C,3
1,HO,CG,1
1,HO,G,2
1,HO,H,1
1,HO,HC,1
1,HO,HCG,1
1,HO,HCGO,8
1,HO,O,6
1,O,C,664
1,O,CG,30
1,O,CGO,11
1,O,CO,5
1,O,G,998
1,O,GO,10
1,O,H,700
1,O,HC,297
1,O,HCG,883
1,O,HCGO,4338
1,O,HCO,8
1,O,HG,36
1,O,HGO,11
1,O,HO,5
1,O,O,1913
100000,C,C,251
100000,C,CG,9
100000,C,CGO,1
100000,C,CO,1
100000,C,G,355
100000,C,GO,4
100000,C,H,267
100000,C,HC,102
100000,C,HCG,325
100000,C,HCGO,1572
100000,C,HCO,5
100000,C,HG,10
100000,C,HGO,3
100000,C,HO,4
100000,C,O,723
100000,CG,C,10
100000,CG,CG,2
100000,CG,G,16
100000,CG,H,19
100000,CG,HC,4
100000,CG,HCG,20
100000,CG,HCGO,74
100000,CG,O,34
100000,CGO,C,5
100000,CGO,G,6
100000,CGO,H,3
100000,CGO,HC,1
100000,CGO,HCG,4
100000,CGO,HCGO,15
100000,CGO,O,9
100000,CO,C,2
100000,CO,G,1
100000,CO,HC,1
100000,CO,HCG,1
100000,CO,HCGO,8
100000,CO,O,5
100000,G,C,367
100000,G,CG,21
100000,G,CGO,8
100000,G,CO,2
100000,G,G,534
100000,G,GO,5
100000,G,H,360
100000,G,HC,145
100000,G,HCG,473
100000,G,HCGO,2274
100000,G,HCO,2
100000,G,HG,19
100000,G,HGO,6
100000,G,HO,3
100000,G,O,1038
100000,GO,C,9
100000,GO,G,7
100000,GO,H,1
100000,GO,HC,1
100000,GO,HCG,4
100000,GO,HCGO,18
100000,GO,O,14
100000,H,C,260
100000,H,CG,14
100000,H,CGO,6
100000,H,CO,2
100000,H,G,349
100000,H,GO,6
100000,H,H,268
100000,H,HC,103
100000,H,HCG,316
100000,H,HCGO,1647
100000,H,HCO,4
100000,H,HG,11
100000,H,HGO,4
100000,H,HO,1
100000,H,O,704
100000,HC,C,78
100000,HC,CG,8
100000,HC,CGO,2
100000,HC,CO,1
100000,HC,G,122
100000,HC,GO,1
100000,HC,H,121
100000,HC,HC,49
100000,HC,HCG,150
100000,HC,HCGO,672
100000,HC,HCO,2
100000,HC,HG,9
100000,HC,O,287
100000,HCG,C,312
100000,HCG,CG,18
100000,HCG,CGO,3
100000,HCG,CO,2
100000,HCG,G,423
100000,HCG,GO,3
100000,HCG,H,321
100000,HCG,HC,149
100000,HCG,HCG,413
100000,HCG,HCGO,2023
100000,HCG,HCO,6
100000,HCG,HG,17
100000,HCG,HGO,9
100000,HCG,HO,2
100000,HCG,O,882
100000,HCGO,C,1575
100000,HCGO,CG,87
100000,HCGO,CGO,17
100000,HCGO,CO,11
100000,HCGO,G,2281
100000,HCGO,GO,26
100000,HCGO,H,1672
100000,HCGO,HC,720
100000,HCGO,HCG,2066
100000,HCGO,HCGO,9874
100000,HCGO,HCO,30
100000,HCGO,HG,69
100000,HCGO,HGO,19
100000,HCGO,HO,16
100000,HCGO,O,4302
100000,HCO,G,8
100000,HCO,H,4
100000,HCO,HC,3
100000,HCO,HCG,9
100000,HCO,HCGO,38
100000,HCO,HGO,1
100000,HCO,O,15
100000,HG,C,12
100000,HG,G,14
100000,HG,H,20
100000,HG,HC,3
100000,HG,HCG,11
100000,HG,HCGO,71
100000,HG,HCO,1
100000,HG,O,35
100000,HGO,C,2
100000,HGO,G,5
100000,HGO,GO,1
100000,HGO,H,4
100000,HGO,HC,3
100000,HGO,HCG,1
100000,HGO,HCGO,18
100000,HGO,HG,1
100000,HGO,O,16
100000,HO,C,2
100000,HO,G,3
100000,HO,HCG,1
100000,HO,HCGO,9
100000,HO,O,2
100000,O,C,714
100000,O,CG,37
100000,O,CGO,7
100000,O,CO,2
100000,O,G,940
100000,O,GO,8
100000,O,H,698
100000,O,HC,287
100000,O,HCG,896
100000,O,HCGO,4480
100000,O,HCO,15
100000,O,HG,47
100000,O,HGO,7
100000,O,HO,4
100000,O,O,1922
11,C,C,297
11,C,CG,14
11,C,CGO,5
11,C,CO,6
11,C,G,351
11,C,GO,5
11,C,H,277
11,C,HC,78
11,C,HCG,342
11,C,HCGO,1634
11,C,HCO,5
11,C,HG,26
11,C,HGO,3
11,C,HO,1
11,C,O,708
11,CG,C,11
11,CG,CG,8
11,CG,G,15
11,CG,H,24
11,CG,HCG,18
11,CG,HCGO,92
11,CG,O,42
11,CGO,C,6
11,CGO,G,4
11,CGO,H,2
11,CGO,HC,1
11,CGO,HCG,2
11,CGO,HCGO,22
11,CGO,O,8
11,CO,C,1
11,CO,CO,2
11,CO,G,1
11,CO,HCG,1
11,CO,HCGO,7
11,CO,HG,2
11,CO,O,4
11,G,C,346
11,G,CG,16
11,G,CGO,5
11,G,CO,1
11,G,G,556
11,G,GO,5
11,G,H,358
11,G,HC,183
11,G,HCG,427
11,G,HCGO,2215
11,G,HCO,15
11,G,HG,21
11,G,HGO,6
11,G,HO,1
11,G,O,956
11,GO,C,1
11,GO,G,11
11,GO,H,4
11,GO,HC,5
11,GO,HCG,1
11,GO,HCGO,30
11,GO,O,9
11,H,C,279
11,H,CG,18
11,H,CGO,4
11,H,G,340
11,H,GO,3
11,H,H,303
11,H,HC,92
11,H,HCG,337
11,H,HCGO,1648
11,H,HCO,9
11,H,HG,11
11,H,HGO,4
11,H,HO,1
11,H,O,720
11,HC,C,97
11,HC,CG,1
11,HC,CGO,2
11,HC,CO,1
11,HC,G,183
11,HC,GO,5
11,HC,H,93
11,HC,HC,89
11,HC,HCG,126
11,HC,HCGO,701
11,HC,HCO,7
11,HC,HG,1
11,HC,HGO,2
11,HC,HO,1
11,HC,O,290
11,HCG,C,340
11,HCG,CG,15
11,HCG,CGO,1
11,HCG,CO,1
11,HCG,G,439
11,HCG,GO,10
11,HCG,H,329
11,HCG,HC,111
11,HCG,HCG,466
11,HCG,HCGO,1992
11,HCG,HCO,5
11,HCG,HG,12
11,HCG,HGO,3
11,HCG,O,984
11,HCGO,C,1588
11,HCGO,CG,77
11,HCGO,CGO,19
11,HCGO,CO,12
11,HCGO,G,2256
11,HCGO,GO,25
11,HCGO,H,1615
11,HCGO,HC,680
11,HCGO,HCG,1915
11,HCGO,HCGO,10136
11,HCGO,HCO,37
11,HCGO,HG,71
11,HCGO,HGO,17
11,HCGO,HO,7
11,HCGO,O,4365
11,HCO,C,6
11,HCO,CO,1
11,HCO,G,10
11,HCO,H,5
11,HCO,HC,3
11,HCO,HCG,7
11,HCO,HCGO,34
11,HCO,O,17
11,HG,C,22
11,HG,CO,2
11,HG,G,15
11,HG,H,12
11,HG,HCG,10
11,HG,HCGO,70
11,HG,HG,8
11,HG,O,51
11,HGO,C,3
11,HGO,G,3
11,HGO,H,2
11,HGO,HC,3
11,HGO,HCG,5
11,HGO,HCGO,20
11,HGO,HGO,1
11,HGO,O,12
11,HO,C,2
11,HO,G,2
11,HO,H,2
11,HO,HCG,3
11,HO,HCGO,13
11,HO,O,7
11,O,C,728
11,O,CG,31
11,O,CGO,10
11,O,CO,7
11,O,G,992
11,O,GO,5
11,O,H,691
11,O,HC,307
11,O,HCG,887
11,O,HCGO,4264
11,O,HCO,14
11,O,HG,26
11,O,HGO,7
11,O,HO,3
11,O,O,1942
117,C,C,296
117,C,CG,19
117,C,CGO,1
117,C,CO,1
117,C,G,338
117,C,GO,2
117,C,H,294
117,C,HC,82
117,C,HCG,351
117,C,HCGO,1654
117,C,HCO,8
117,C,HG,19
117,C,HGO,5
117,C,O,737
117,CG,C,13
117,CG,CG,6
117,CG,CGO,3
117,CG,G,13
117,CG,H,18
117,CG,HC,4
117,CG,HCG,14
117,CG,HCGO,86
117,CG,HGO,1
117,CG,O,46
117,CGO,C,2
117,CGO,CG,1
117,CGO,G,6
117,CGO,H,5
117,CGO,HCG,3
117,CGO,HCGO,25
117,CGO,O,10
117,CO,C,1
117,CO,G,3
117,CO,H,1
117,CO,HCG,2
117,CO,HCGO,11
117,CO,O,3
117,G,C,379
117,G,CG,17
117,G,CGO,5
117,G,CO,2
117,G,G,545
117,G,GO,5
117,G,H,397
117,G,HC,180
117,G,HCG,437
117,G,HCGO,2287
117,G,HCO,7
117,G,HG,24
117,G,HGO,2
117,G,HO,8
117,G,O,987
117,GO,C,4
117,GO,CGO,1
117,GO,G,9
117,GO,H,6
117,GO,HC,2
117,GO,HCG,10
117,GO,HCGO,30
117,GO,O,9
117,H,C,310
117,H,CG,14
117,H,CGO,5
117,H,CO,3
117,H,G,342
117,H,GO,3
117,H,H,306
117,H,HC,98
117,H,HCG,340
117,H,HCGO,1622
117,H,HCO,6
117,H,HG,16
117,H,HGO,3
117,H,O,717
117,HC,C,103
117,HC,CG,2
117,HC,CGO,1
117,HC,CO,1
117,HC,G,162
117,HC,GO,3
117,HC,H,113
117,HC,HC,68
117,HC,HCG,138
117,HC,HCGO,662
117,HC,HCO,4
117,HC,HG,2
117,HC,O,294
117,HCG,C,306
117,HCG,CG,15
117,HCG,CGO,2
117,HCG,CO,3
117,HCG,G,449
117,HCG,GO,3
117,HCG,H,329
117,HCG,HC,121
117,HCG,HCG,426
117,HCG,HCGO,1968
117,HCG,HCO,7
117,HCG,HG,8
117,HCG,HGO,8
117,HCG,HO,4
117,HCG,O,950
117,HCGO,C,1617
117,HCGO,CG,82
117,HCGO,CGO,11
117,HCGO,CO,11
117,HCGO,G,2272
117,HCGO,GO,32
117,HCGO,H,1605
117,HCGO,HC,709
117,HCGO,HCG,2042
117,HCGO,HCGO,10105
117,HCGO,HCO,30
117,HCGO,HG,84
117,HCGO,HGO,7
117,HCGO,HO,11
117,HCGO,O,4324
117,HCO,C,4
117,HCO,G,7
117,HCO,H,3
117,HCO,HC,2
117,HCO,HCG,10
117,HCO,HCGO,31
117,HCO,O,14
117,HG,C,19
117,HG,CG,1
117,HG,G,12
117,HG,GO,1
117,HG,H,14
117,HG,HC,2
117,HG,HCG,9
117,HG,HCGO,91
117,HG,HCO,2
117,HG,HG,3
117,HG,HGO,1
117,HG,O,27
117,HGO,C,5
117,HGO,G,8
117,HGO,GO,1
117,HGO,H,2
117,HGO,HCG,5
117,HGO,HCGO,20
117,HGO,HCO,1
117,HGO,O,9
117,HO,C,1
117,HO,G,4
117,HO,H,1
117,HO,HC,1
117,HO,HCG,2
117,HO,HCGO,11
117,HO,O,3
117,O,C,684
117,O,CG,36
117,O,CGO,6
117,O,CO,3
117,O,G,994
117,O,GO,9
117,O,H,687
117,O,HC,319
117,O,HCG,923
117,O,HCGO,4314
117,O,HCO,13
117,O,HG,39
117,O,HGO,8
117,O,HO,7
117,O,O,1949
1269,C,C,277
1269,C,CG,19
1269,C,CGO,1
1269,C,G,382
1269,C,GO,6
1269,C,H,279
1269,C,HC,94
1269,C,HCG,340
1269,C,HCGO,1620
1269,C,HCO,4
1269,C,HG,8
1269,C,HGO,2
1269,C,O,684
1269,CG,C,14
1269,CG,G,14
1269,CG,H,22
1269,CG,HC,9
1269,CG,HCG,14
1269,CG,HCGO,72
1269,CG,HGO,1
1269,CG,O,26
1269,CGO,C,7
1269,CGO,G,4
1269,CGO,GO,1
1269,CGO,H,3
1269,CGO,HC,1
1269,CGO,HCG,5
1269,CGO,HCGO,18
1269,CGO,O,7
1269,CO,C,2
1269,CO,G,1
1269,CO,H,2
1269,CO,HCG,1
1269,CO,HCGO,14
1269,CO,O,3
1269,G,C,312
1269,G,CG,33
1269,G,CGO,3
1269,G,CO,3
1269,G,G,502
1269,G,GO,6
1269,G,H,385
1269,G,HC,151
1269,G,HCG,467
1269,G,HCGO,2228
1269,G,HCO,12
1269,G,HG,21
1269,G,HGO,3
1269,G,HO,1
1269,G,O,1041
1269,GO,C,4
1269,GO,G,6
1269,GO,H,2
1269,GO,HC,1
1269,GO,HCG,6
1269,GO,HCGO,27
1269,GO,O,9
1269,H,C,285
1269,H,CG,11
1269,H,CGO,4
1269,H,G,356
1269,H,GO,4
1269,H,H,251
1269,H,HC,114
1269,H,HCG,340
1269,H,HCGO,1667
1269,H,HCO,3
1269,H,HG,15
1269,H,HGO,2
1269,H,HO,1
1269,H,O,729
1269,HC,C,95
1269,HC,CG,4
1269,HC,CGO,1
1269,HC,CO,1
1269,HC,G,148
1269,HC,GO,1
1269,HC,H,110
1269,HC,HC,51
1269,HC,HCG,136
1269,HC,HCGO,681
1269,HC,HCO,7
1269,HC,HG,5
1269,HC,HGO,1
1269,HC,HO,1
1269,HC,O,327
1269,HCG,C,325
1269,HCG,CG,12
1269,HCG,CGO,6
1269,HCG,CO,2
1269,HCG,G,449
1269,HCG,GO,8
1269,HCG,H,312
1269,HCG,HC,144
1269,HCG,HCG,439
1269,HCG,HCGO,2053
1269,HCG,HCO,5
1269,HCG,HG,11
1269,HCG,HGO,1
1269,HCG,HO,2
1269,HCG,O,857
1269,HCGO,C,1619
1269,HCGO,CG,80
1269,HCGO,CGO,27
1269,HCGO,CO,5
1269,HCGO,G,2181
1269,HCGO,GO,26
1269,HCGO,H,1623
1269,HCGO,HC,711
1269,HCGO,HCG,1997
1269,HCGO,HCGO,10175
1269,HCGO,HCO,29
1269,HCGO,HG,75
1269,HCGO,HGO,20
1269,HCGO,HO,10
1269,HCGO,O,4482
1269,HCO,C,3
1269,HCO,G,7
1269,HCO,H,7
1269,HCO,HC,2
1269,HCO,HCG,8
1269,HCO,HCGO,28
1269,HCO,O,17
1269,HG,C,13
1269,HG,CG,1
1269,HG,G,21
1269,HG,H,9
1269,HG,HC,7
1269,HG,HCG,17
1269,HG,HCGO,70
1269,HG,O,32
1269,HGO,C,1
1269,HGO,CG,1
1269,HGO,G,3
1269,HGO,H,1
1269,HGO,HC,1
1269,HGO,HCG,6
1269,HGO,HCGO,24
1269,HGO,O,11
1269,HO,C,1
1269,HO,G,3
1269,HO,HCG,1
1269,HO,HCGO,3
1269,HO,O,2
1269,O,C,722
1269,O,CG,41
1269,O,CGO,11
1269,O,CO,2
1269,O,G,994
1269,O,GO,5
1269,O,H,687
1269,O,HC,297
1269,O,HCG,898
1269,O,HCGO,4344
1269,O,HCO,11
1269,O,HG,30
1269,O,HGO,11
1269,O,HO,3
1269,O,O,1950
13738,C,C,241
13738,C,CG,11
13738,C,CGO,7
13738,C,CO,2
13738,C,G,354
13738,C,GO,2
13738,C,H,278
13738,C,HC,115
13738,C,HCG,310
13738,C,HCGO,1632
13738,C,HCO,2
13738,C,HG,12
13738,C,HGO,4
13738,C,HO,2
13738,C,O,720
13738,CG,C,14
13738,CG,CG,2
13738,CG,G,18
13738,CG,H,12
13738,CG,HC,6
13738,CG,HCG,11
13738,CG,HCGO,89
13738,CG,HCO,1
13738,CG,O,38
13738,CGO,C,3
13738,CGO,G,7
13738,CGO,H,4
13738,CGO,HC,3
13738,CGO,HCG,5
13738,CGO,HCGO,18
13738,CGO,HGO,1
13738,CGO,O,10
13738,CO,G,3
13738,CO,H,2
13738,CO,HC,1
13738,CO,HCG,3
13738,CO,HCGO,7
13738,CO,O,3
13738,G,C,341
13738,G,CG,23
13738,G,CGO,2
13738,G,CO,5
13738,G,G,502
13738,G,GO,9
13738,G,H,382
13738,G,HC,158
13738,G,HCG,443
13738,G,HCGO,2312
13738,G,HCO,10
13738,G,HG,18
13738,G,HGO,7
13738,G,HO,2
13738,G,O,952
13738,GO,C,4
13738,GO,G,5
13738,GO,H,4
13738,GO,HCG,4
13738,GO,HCGO,27
13738,GO,HCO,1
13738,GO,O,5
13738,H,C,258
13738,H,CG,16
13738,H,CGO,3
13738,H,CO,3
13738,H,G,376
13738,H,GO,1
13738,H,H,232
13738,H,HC,116
13738,H,HCG,360
13738,H,HCGO,1561
13738,H,HCO,7
13738,H,HG,10
13738,H,HGO,4
13738,H,HO,1
13738,H,O,714
13738,HC,C,88
13738,HC,CG,11
13738,HC,CGO,1
13738,HC,G,163
13738,HC,GO,3
13738,HC,H,113
13738,HC,HC,55
13738,HC,HCG,150
13738,HC,HCGO,651
13738,HC,HCO,3
13738,HC,HG,3
13738,HC,HGO,6
13738,HC,HO,1
13738,HC,O,298
13738,HCG,C,308
13738,HCG,CG,15
13738,HCG,CGO,5
13738,HCG,CO,1
13738,HCG,G,453
13738,HCG,GO,7
13738,HCG,H,339
13738,HCG,HC,150
13738,HCG,HCG,418
13738,HCG,HCGO,2104
13738,HCG,HCO,11
13738,HCG,HG,17
13738,HCG,HGO,5
13738,HCG,HO,2
13738,HCG,O,890
13738,HCGO,C,1632
13738,HCGO,CG,82
13738,HCGO,CGO,22
13738,HCGO,CO,5
13738,HCGO,G,2288
13738,HCGO,GO,21
13738,HCGO,H,1582
13738,HCGO,HC,679
13738,HCGO,HCG,1994
13738,HCGO,HCGO,9838
13738,HCGO,HCO,34
13738,HCGO,HG,79
13738,HCGO,HGO,21
13738,HCGO,HO,13
13738,HCGO,O,4402
13738,HCO,C,9
13738,HCO,CGO,1
13738,HCO,G,9
13738,HCO,H,3
13738,HCO,HC,2
13738,HCO,HCG,4
13738,HCO,HCGO,32
13738,HCO,O,15
13738,HG,C,11
13738,HG,CG,1
13738,HG,G,19
13738,HG,H,10
13738,HG,HC,4
13738,HG,HCG,14
13738,HG,HCGO,81
13738,HG,HCO,1
13738,HG,HG,1
13738,HG,O,35
13738,HGO,C,3
13738,HGO,G,7
13738,HGO,H,5
13738,HGO,HCG,3
13738,HGO,HCGO,21
13738,HGO,O,8
13738,HO,C,2
13738,HO,G,2
13738,HO,H,2
13738,HO,HCG,2
13738,HO,HCGO,12
13738,HO,O,1
13738,O,C,752
13738,O,CG,47
13738,O,CGO,10
13738,O,CO,2
13738,O,G,950
13738,O,GO,10
13738,O,H,691
13738,O,HC,324
13738,O,HCG,909
13738,O,HCGO,4275
13738,O,HCO,19
13738,O,HG,33
13738,O,HGO,6
13738,O,HO,5
13738,O,O,1927
16,C,C,287
16,C,CG,14
16,C,CGO,2
16,C,G,322
16,C,GO,6
16,C,H,277
16,C,HC,89
16,C,HCG,324
16,C,HCGO,1626
16,C,HCO,4
16,C,HG,24
16,C,HGO,2
16,C,O,716
16,CG,C,18
16,CG,CG,6
16,CG,CGO,1
16,CG,G,10
16,CG,H,20
16,CG,HCG,11
16,CG,HCGO,100
16,CG,O,41
16,CGO,C,1
16,CGO,CG,1
16,CGO,CGO,1
16,CGO,G,7
16,CGO,H,7
16,CGO,HC,1
16,CGO,HCG,3
16,CGO,HCGO,29
16,CGO,O,5
16,CO,C,3
16,CO,G,2
16,CO,H,2
16,CO,HCG,7
16,CO,HCGO,8
16,CO,HG,2
16,CO,O,4
16,G,C,399
16,G,CG,9
16,G,CGO,1
16,G,CO,3
16,G,G,508
16,G,GO,7
16,G,H,369
16,G,HC,198
16,G,HCG,463
16,G,HCGO,2327
16,G,HCO,6
16,G,HG,6
16,G,HGO,4
16,G,HO,5
16,G,O,1028
16,GO,C,4
16,GO,G,6
16,GO,H,3
16,GO,HC,2
16,GO,HCG,3
16,GO,HCGO,31
16,GO,HG,1
16,GO,O,8
16,H,C,299
16,H,CG,27
16,H,CGO,4
16,H,CO,2
16,H,G,375
16,H,GO,4
16,H,H,290
16,H,HC,92
16,H,HCG,305
16,H,HCGO,1562
16,H,HCO,3
16,H,HG,13
16,H,HGO,5
16,H,HO,3
16,H,O,739
16,HC,C,103
16,HC,CGO,1
16,HC,CO,1
16,HC,G,186
16,HC,GO,2
16,HC,H,114
16,HC,HC,91
16,HC,HCG,126
16,HC,HCGO,679
16,HC,HCO,3
16,HC,HG,2
16,HC,HO,1
16,HC,O,321
16,HCG,C,331
16,HCG,CG,13
16,HCG,CGO,2
16,HCG,CO,1
16,HCG,G,407
16,HCG,GO,10
16,HCG,H,333
16,HCG,HC,128
16,HCG,HCG,495
16,HCG,HCGO,2098
16,HCG,HCO,2
16,HCG,HG,15
16,HCG,HGO,3
16,HCG,O,903
16,HCGO,C,1610
16,HCGO,CG,72
16,HCGO,CGO,23
16,HCGO,CO,5
16,HCGO,G,2258
16,HCGO,GO,29
16,HCGO,H,1588
16,HCGO,HC,741
16,HCGO,HCG,2024
16,HCGO,HCGO,10184
16,HCGO,HCO,42
16,HCGO,HG,67
16,HCGO,HGO,19
16,HCGO,HO,9
16,HCGO,O,4327
16,HCO,C,9
16,HCO,CGO,1
16,HCO,G,6
16,HCO,GO,1
16,HCO,H,5
16,HCO,HC,8
16,HCO,HCG,9
16,HCO,HCGO,34
16,HCO,HG,1
16,HCO,O,8
16,HG,C,14
16,HG,CO,1
16,HG,G,23
16,HG,H,18
16,HG,HC,1
16,HG,HCG,8
16,HG,HCGO,69
16,HG,HG,9
16,HG,O,23
16,HGO,C,3
16,HGO,CG,1
16,HGO,G,5
16,HGO,H,4
16,HGO,HCG,2
16,HGO,HCGO,18
16,HGO,HG,1
16,HGO,O,11
16,HO,C,3
16,HO,CG,1
16,HO,CGO,1
16,HO,G,3
16,HO,H,4
16,HO,HCG,2
16,HO,HCGO,9
16,HO,O,4
16,O,C,665
16,O,CG,21
16,O,CGO,11
16,O,CO,2
16,O,G,998
16,O,GO,10
16,O,H,711
16,O,HC,321
16,O,HCG,891
16,O,HCGO,4260
16,O,HCO,20
16,O,HG,36
16,O,HGO,10
16,O,HO,4
16,O,O,1999
174,C,C,280
174,C,CG,11
174,C,CGO,3
174,C,G,362
174,C,GO,5
174,C,H,281
174,C,HC,94
174,C,HCG,301
174,C,HCGO,1702
174,C,HCO,4
174,C,HG,20
174,C,HGO,6
174,C,HO,2
174,C,O,703
174,CG,C,11
174,CG,CG,4
174,CG,G,16
174,CG,H,24
174,CG,HC,5
174,CG,HCG,14
174,CG,HCGO,88
174,CG,HCO,1
174,CG,HGO,1
174,CG,O,37
174,CGO,C,3
174,CGO,G,5
174,CGO,H,3
174,CGO,HCG,4
174,CGO,HCGO,23
174,CGO,HCO,1
174,CGO,O,11
174,CO,C,4
174,CO,CG,1
174,CO,G,1
174,CO,H,1
174,CO,HC,1
174,CO,HCG,2
174,CO,HCGO,8
174,CO,O,5
174,G,C,354
174,G,CG,19
174,G,CGO,8
174,G,CO,2
174,G,G,515
174,G,GO,6
174,G,H,397
174,G,HC,169
174,G,HCG,438
174,G,HCGO,2291
174,G,HCO,12
174,G,HG,13
174,G,HGO,3
174,G,HO,3
174,G,O,1005
174,GO,C,1
174,GO,CG,1
174,GO,G,5
174,GO,H,5
174,GO,HC,2
174,GO,HCG,4
174,GO,HCGO,14
174,GO,O,14
174,H,C,280
174,H,CG,15
174,H,CGO,2
174,H,G,387
174,H,GO,3
174,H,H,298
174,H,HC,98
174,H,HCG,341
174,H,HCGO,1654
174,H,HCO,7
174,H,HG,12
174,H,HGO,4
174,H,HO,1
174,H,O,746
174,HC,C,94
174,HC,CG,2
174,HC,CGO,1
174,HC,CO,1
174,HC,G,165
174,HC,GO,1
174,HC,H,110
174,HC,HC,88
174,HC,HCG,121
174,HC,HCGO,736
174,HC,HCO,1
174,HC,HG,2
174,HC,O,295
174,HCG,C,328
174,HCG,CG,21
174,HCG,CGO,2
174,HCG,CO,2
174,HCG,G,494
174,HCG,GO,6
174,HCG,H,295
174,HCG,HC,123
174,HCG,HCG,454
174,HCG,HCGO,2031
174,HCG,HCO,10
174,HCG,HG,19
174,HCG,HGO,2
174,HCG,HO,2
174,HCG,O,875
174,HCGO,C,1660
174,HCGO,CG,103
174,HCGO,CGO,15
174,HCGO,CO,4
174,HCGO,G,2281
174,HCGO,GO,27
174,HCGO,H,1634
174,HCGO,HC,698
174,HCGO,HCG,2001
174,HCGO,HCGO,10171
174,HCGO,HCO,31
174,HCGO,HG,97
174,HCGO,HGO,22
174,HCGO,HO,6
174,HCGO,O,4377
174,HCO,C,9
174,HCO,G,4
174,HCO,GO,1
174,HCO,H,7
174,HCO,HC,2
174,HCO,HCG,14
174,HCO,HCGO,23
174,HCO,HCO,4
174,HCO,O,12
174,HG,C,10
174,HG,CO,1
174,HG,G,17
174,HG,H,14
174,HG,HC,4
174,HG,HCG,11
174,HG,HCGO,70
174,HG,HG,3
174,HG,O,37
174,HGO,C,4
174,HGO,G,3
174,HGO,H,2
174,HGO,HC,4
174,HGO,HCG,5
174,HGO,HCGO,22
174,HGO,HGO,2
174,HGO,O,10
174,HO,C,1
174,HO,CG,1
174,HO,H,3
174,HO,HC,1
174,HO,HCG,4
174,HO,HCGO,9
174,HO,O,8
174,O,C,762
174,O,CG,33
174,O,CGO,10
174,O,CO,1
174,O,G,988
174,O,GO,11
174,O,H,748
174,O,HC,323
174,O,HCG,908
174,O,HCGO,4216
174,O,HCO,14
174,O,HG,37
174,O,HGO,8
174,O,HO,4
174,O,O,1874
1887,C,C,292
1887,C,CG,12
1887,C,CGO,4
1887,C,CO,2
1887,C,G,363
1887,C,GO,8
1887,C,H,298
1887,C,HC,89
1887,C,HCG,304
